gene_id	term
MSTRG.26530	K10863
MSTRG.26532	K02355
MSTRG.26541	K16538
MSTRG.26547	K11273
MSTRG.26557	K19572
MSTRG.26565	K07509
MSTRG.26572	K10293
MSTRG.26581	K01112
MSTRG.26584	K03362
MSTRG.2659	K02991
MSTRG.26600	K01793
MSTRG.26605	K11168
MSTRG.26608	K01803
MSTRG.2662	K14360
MSTRG.26622	K09881
MSTRG.26624	K09881
MSTRG.26631	K02607
MSTRG.26635	K07393
MSTRG.26638	K05749
MSTRG.26651	K17306
MSTRG.2667	K12823
MSTRG.2668	K20361
MSTRG.26682	K23611
MSTRG.26683	K03236
MSTRG.26700	K03768
MSTRG.26702	K08073
MSTRG.26707	K28080
MSTRG.26718	K20296
MSTRG.26719	K20296
MSTRG.2673	K10865
MSTRG.26736	K17919
MSTRG.26739	K15360
MSTRG.26742	K18592
MSTRG.26745	K10105
MSTRG.2675	K01756
MSTRG.26759	K10646
MSTRG.26765	K03242
MSTRG.2677	K16316
MSTRG.26771	K16581
MSTRG.26776	K27803
MSTRG.2678	K16316
MSTRG.26785	K18169
MSTRG.2679	K13811
MSTRG.2680	K15029
MSTRG.26800	K23207
MSTRG.26817	K17094
MSTRG.26818	K19514
MSTRG.26819	K00128
MSTRG.26829	K09228
MSTRG.26863	K07931
MSTRG.26868	K12846
MSTRG.26870	K20030
MSTRG.26872	K20406
MSTRG.26886	K19674
MSTRG.26887	K09228
MSTRG.26909	K19867
MSTRG.26914	K16749
MSTRG.26920	K00500
MSTRG.26921	K00500
MSTRG.2694	K25404
MSTRG.26941	K10265
MSTRG.26945	K19872
MSTRG.26954	K22860
MSTRG.26955	K12260
MSTRG.26995	K21407
MSTRG.26997	K24030
MSTRG.27007	K10751
MSTRG.27011	K17662
MSTRG.2705	K20472
MSTRG.2707	K05605
MSTRG.27081	K03103
MSTRG.27082	K28476
MSTRG.27083	K12882
MSTRG.2709	K10301
MSTRG.27094	K17425
MSTRG.27099	K03844
MSTRG.27107	K23049
MSTRG.27117	K24229
MSTRG.2712	K01283
MSTRG.2713	K01283
MSTRG.27132	K23801
MSTRG.27139	K08288
MSTRG.27141	K18465
MSTRG.27152	K02939
MSTRG.27155	K08497
MSTRG.27168	K14464
MSTRG.27173	K03000
MSTRG.27178	K02358
MSTRG.27179	K26096
MSTRG.27201	K15176
MSTRG.27205	K13168
MSTRG.27211	K24744
MSTRG.27214	K15336
MSTRG.27219	K09488
MSTRG.27219	K04079
MSTRG.27224	K18405
MSTRG.27241	K11876
MSTRG.27243	K04354
MSTRG.27244	K04354
MSTRG.27254	K11801
MSTRG.27266	K12838
MSTRG.27275	K10902
MSTRG.2728	K08291
MSTRG.27283	K09228
MSTRG.27284	K09228
MSTRG.27293	K17614
MSTRG.27301	K01050
MSTRG.27319	K09594
MSTRG.27321	K11251
MSTRG.27326	K28931
MSTRG.27330	K28666
MSTRG.2735	K20281
MSTRG.27353	K19572
MSTRG.27359	K03144
MSTRG.2736	K20281
MSTRG.27360	K10143
MSTRG.27368	K01428
MSTRG.27375	K07232
MSTRG.27376	K27921
MSTRG.27377	K03256
MSTRG.27393	K06271
MSTRG.27395	K03859
MSTRG.27398	K16685
MSTRG.2740	K13704
MSTRG.27404	K12842
MSTRG.27406	K12842
MSTRG.2741	K10732
MSTRG.27411	K00522
MSTRG.27417	K00815
MSTRG.27418	K02878
MSTRG.27424	K20181
MSTRG.27429	K11663
MSTRG.27431	K11579
MSTRG.27468	K19681
MSTRG.27483	K01834
MSTRG.27485	K10595
MSTRG.27492	K15111
MSTRG.27492	K00759
MSTRG.27524	K28923
MSTRG.27527	K25753
MSTRG.27579	K21956
MSTRG.27613	K22756
MSTRG.2762	K20630
MSTRG.27624	K08827
MSTRG.2765	K07050
MSTRG.27679	K14563
MSTRG.27688	K07497
MSTRG.2769	K09301
MSTRG.27705	K23541
MSTRG.27722	K08490
MSTRG.27728	K14794
MSTRG.27746	K15277
MSTRG.27747	K03575
MSTRG.27752	K19024
MSTRG.27769	K10345
MSTRG.27770	K10345
MSTRG.27774	K02875
MSTRG.2778	K02030
MSTRG.27790	K24502
MSTRG.27791	K24502
MSTRG.27796	K28463
MSTRG.27797	K28463
MSTRG.27804	K08775
MSTRG.27842	K04984
MSTRG.27843	K00844
MSTRG.27846	K09228
MSTRG.27848	K09228
MSTRG.27850	K07151
MSTRG.27851	K02151
MSTRG.27854	K10844
MSTRG.27855	K15731
MSTRG.27874	K11997
MSTRG.27880	K15078
MSTRG.27881	K00019
MSTRG.27888	K11514
MSTRG.27896	K28359
MSTRG.27904	K12373
MSTRG.27906	K12373
MSTRG.2793	K07955
MSTRG.27942	K20364
MSTRG.2796	K14960
MSTRG.27964	K01893
MSTRG.27969	K17923
MSTRG.2797	K13719
MSTRG.27971	K09228
MSTRG.27973	K27498
MSTRG.27982	K13141
MSTRG.27983	K13141
MSTRG.27987	K00666
MSTRG.2799	K28206
MSTRG.27990	K18270
MSTRG.27995	K09228
MSTRG.280	K14016
MSTRG.2800	K12733
MSTRG.28001	K03539
MSTRG.28002	K03539
MSTRG.28006	K18208
MSTRG.2801	K09659
MSTRG.2802	K15279
MSTRG.28021	K14943
MSTRG.28034	K22390
MSTRG.28085	K05749
MSTRG.28093	K06062
MSTRG.28099	K17408
MSTRG.28100	K22145
MSTRG.28131	K00869
MSTRG.28133	K14574
MSTRG.28157	K00485
MSTRG.28158	K00485
MSTRG.28168	K06867
MSTRG.28189	K00525
MSTRG.2819	K09495
MSTRG.282	K12480
MSTRG.2820	K27470
MSTRG.28201	K15263
MSTRG.2821	K19828
MSTRG.28228	K03935
MSTRG.28228	K00333
MSTRG.28254	K24778
MSTRG.2828	K13151
MSTRG.28287	K03593
MSTRG.283	K12480
MSTRG.28308	K06269
MSTRG.2831	K13151
MSTRG.28316	K03681
MSTRG.28317	K22063
MSTRG.28319	K18260
MSTRG.28320	K14846
MSTRG.28326	K17496
MSTRG.28332	K16753
MSTRG.2834	K27964
MSTRG.2836	K06101
MSTRG.28365	K15151
MSTRG.28373	K13107
MSTRG.28374	K24265
MSTRG.28385	K07817
MSTRG.28392	K02147
MSTRG.28405	K01021
MSTRG.28424	K15686
MSTRG.28437	K00940
MSTRG.28450	K23570
MSTRG.28493	K00798
MSTRG.28496	K11859
MSTRG.28498	K23543
MSTRG.28500	K22764
MSTRG.2852	K13340
MSTRG.28536	K15306
MSTRG.2856	K06176
MSTRG.2857	K09250
MSTRG.28577	K00809
MSTRG.28578	K15442
MSTRG.28579	K14008
MSTRG.28594	K10479
MSTRG.28598	K15159
MSTRG.286	K13024
MSTRG.28606	K03061
MSTRG.28616	K12373
MSTRG.28618	K15170
MSTRG.2863	K01639
MSTRG.28630	K23407
MSTRG.28634	K09395
MSTRG.28641	K12584
MSTRG.28643	K09493
MSTRG.28652	K02948
MSTRG.28667	K04382
MSTRG.28669	K19328
MSTRG.2867	K01135
MSTRG.2868	K12946
MSTRG.28681	K12387
MSTRG.28699	K11718
MSTRG.287	K13024
MSTRG.2870	K21596
MSTRG.28713	K00485
MSTRG.28717	K05691
MSTRG.28718	K05691
MSTRG.2872	K16777
MSTRG.28729	K14686
MSTRG.28737	K10106
MSTRG.28757	K18259
MSTRG.28763	K01796
MSTRG.28795	K14943
MSTRG.288	K00799
MSTRG.2880	K07497
MSTRG.28803	K10295
MSTRG.28804	K10295
MSTRG.2881	K26421
MSTRG.28831	K12383
MSTRG.28833	K16769
MSTRG.28845	K14004
MSTRG.28851	K24634
MSTRG.2886	K26416
MSTRG.28871	K19761
MSTRG.28873	K15699
MSTRG.28877	K15141
MSTRG.28879	K04648
MSTRG.2889	K07126
MSTRG.28896	K13499
MSTRG.28899	K01759
MSTRG.289	K03505
MSTRG.28935	K09428
MSTRG.2894	K14301
MSTRG.28940	K01648
MSTRG.28947	K07594
MSTRG.2895	K08064
MSTRG.28955	K20067
MSTRG.2896	K18532
MSTRG.2897	K00069
MSTRG.28971	K28450
MSTRG.2898	K14411
MSTRG.28984	K07478
MSTRG.29	K15122
MSTRG.290	K02893
MSTRG.2900	K03934
MSTRG.29002	K25608
MSTRG.29026	K07497
MSTRG.29028	K26250
MSTRG.2907	K20316
MSTRG.29075	K01784
MSTRG.29084	K25081
MSTRG.2909	K22156
MSTRG.29092	K09001
MSTRG.29111	K17478
MSTRG.29111	K01802
MSTRG.29114	K28359
MSTRG.29115	K19374
MSTRG.29127	K07497
MSTRG.29128	K11799
MSTRG.2913	K20632
MSTRG.29140	K09562
MSTRG.29141	K03213
MSTRG.29143	K15176
MSTRG.29145	K20399
MSTRG.29166	K02150
MSTRG.2917	K23677
MSTRG.29174	K07305
MSTRG.29175	K11886
MSTRG.2918	K23677
MSTRG.292	K23499
MSTRG.29202	K00505
MSTRG.29204	K00505
MSTRG.29206	K06564
MSTRG.29220	K00710
MSTRG.29236	K26456
MSTRG.29238	K27888
MSTRG.29269	K24964
MSTRG.29270	K26608
MSTRG.29276	K22438
MSTRG.29300	K23308
MSTRG.29301	K23308
MSTRG.29317	K23739
MSTRG.29330	K24762
MSTRG.29331	K24762
MSTRG.29339	K07945
MSTRG.29340	K07945
MSTRG.29343	K03357
MSTRG.29347	K00698
MSTRG.29353	K05929
MSTRG.29355	K05929
MSTRG.29366	K00914
MSTRG.29380	K08288
MSTRG.29384	K14169
MSTRG.294	K12392
MSTRG.29411	K05754
MSTRG.29412	K02918
MSTRG.29429	K21027
MSTRG.29431	K00727
MSTRG.29441	K12307
MSTRG.29450	K18464
MSTRG.29451	K18464
MSTRG.29460	K10842
MSTRG.2947	K10877
MSTRG.29475	K02963
MSTRG.2948	K06689
MSTRG.29481	K18410
MSTRG.29488	K00505
MSTRG.2949	K06689
MSTRG.29496	K14709
MSTRG.29497	K09650
MSTRG.29501	K10599
MSTRG.29506	K24253
MSTRG.29523	K10739
MSTRG.29532	K03873
MSTRG.29533	K20301
MSTRG.29534	K23568
MSTRG.29550	K06062
MSTRG.29552	K22755
MSTRG.29561	K05323
MSTRG.29578	K06698
MSTRG.29587	K25186
MSTRG.29598	K02864
MSTRG.29603	K10350
MSTRG.29604	K10350
MSTRG.29606	K25166
MSTRG.29615	K19036
MSTRG.29679	K03355
MSTRG.29689	K19801
MSTRG.29692	K12373
MSTRG.2971	K08516
MSTRG.29715	K03885
MSTRG.29717	K00784
MSTRG.29720	K02332
MSTRG.29721	K00774
MSTRG.29728	K00861
MSTRG.29729	K02910
MSTRG.29730	K01376
MSTRG.29732	K28792
MSTRG.29746	K12348
MSTRG.2975	K23789
MSTRG.29754	K18061
MSTRG.29769	K24595
MSTRG.29783	K00249
MSTRG.298	K17529
MSTRG.29828	K12505
MSTRG.29829	K23317
MSTRG.29835	K00949
MSTRG.29860	K00128
MSTRG.29861	K28489
MSTRG.29865	K00026
MSTRG.29867	K03250
MSTRG.29880	K08339
MSTRG.29889	K12893
MSTRG.29898	K12589
MSTRG.29899	K26153
MSTRG.29900	K25417
MSTRG.29902	K09114
MSTRG.29905	K21595
MSTRG.2992	K23905
MSTRG.2992	K23902
MSTRG.29924	K20032
MSTRG.29938	K15107
MSTRG.29961	K13101
MSTRG.29962	K15700
MSTRG.29963	K15700
MSTRG.29966	K18756
MSTRG.2997	K19672
MSTRG.29978	K06699
MSTRG.29984	K00463
MSTRG.2999	K21988
MSTRG.29999	K23720
MSTRG.30005	K04505
MSTRG.30010	K23088
MSTRG.30012	K07369
MSTRG.30015	K15106
MSTRG.3002	K04405
MSTRG.30025	K01179
MSTRG.30026	K01179
MSTRG.30042	K18710
MSTRG.30049	K19584
MSTRG.30052	K12663
MSTRG.30055	K09228
MSTRG.30066	K22825
MSTRG.30068	K07497
MSTRG.30074	K17285
MSTRG.30082	K01050
MSTRG.301	K17680
MSTRG.30112	K24768
MSTRG.30125	K17653
MSTRG.30133	K06867
MSTRG.30139	K07755
MSTRG.30142	K14009
MSTRG.30145	K28875
MSTRG.30154	K10330
MSTRG.30170	K10282
MSTRG.30171	K07377
MSTRG.30174	K05360
MSTRG.30182	K09595
MSTRG.30183	K00364
MSTRG.30188	K01410
MSTRG.30190	K12179
MSTRG.30208	K23966
MSTRG.30210	K01793
MSTRG.30217	K22557
MSTRG.30220	K12589
MSTRG.30222	K04646
MSTRG.30230	K22370
MSTRG.30235	K10293
MSTRG.30236	K10686
MSTRG.30239	K22806
MSTRG.30240	K22806
MSTRG.30275	K03039
MSTRG.30284	K14850
MSTRG.30285	K02899
MSTRG.30286	K26957
MSTRG.30287	K26979
MSTRG.30305	K04079
MSTRG.30308	K04402
MSTRG.3033	K24963
MSTRG.3035	K00718
MSTRG.30360	K20471
MSTRG.30367	K14312
MSTRG.3037	K02951
MSTRG.30388	K09228
MSTRG.30389	K09228
MSTRG.30390	K16280
MSTRG.30407	K21918
MSTRG.30420	K15340
MSTRG.30422	K25857
MSTRG.30439	K01784
MSTRG.30442	K18729
MSTRG.30452	K09834
MSTRG.30466	K00597
MSTRG.30479	K08731
MSTRG.3049	K12828
MSTRG.30498	K05931
MSTRG.30536	K10862
MSTRG.30537	K10862
MSTRG.30541	K01056
MSTRG.30542	K01056
MSTRG.30545	K17267
MSTRG.30554	K12382
MSTRG.30590	K17307
MSTRG.30595	K09667
MSTRG.30604	K00452
MSTRG.30610	K12186
MSTRG.30611	K23001
MSTRG.30612	K23001
MSTRG.30614	K11426
MSTRG.30679	K24730
MSTRG.30697	K14319
MSTRG.30698	K14319
MSTRG.307	K22985
MSTRG.30700	K20631
MSTRG.30709	K24852
MSTRG.3072	K26269
MSTRG.30741	K22647
MSTRG.30752	K10842
MSTRG.30755	K20299
MSTRG.30759	K00710
MSTRG.30765	K24437
MSTRG.30771	K09855
MSTRG.30790	K13199
MSTRG.30796	K02870
MSTRG.30798	K15104
MSTRG.3080	K19676
MSTRG.30807	K10703
MSTRG.3081	K17866
MSTRG.30811	K01958
MSTRG.3082	K14618
MSTRG.30823	K04079
MSTRG.3083	K06674
MSTRG.30839	K12862
MSTRG.3084	K10584
MSTRG.30840	K12862
MSTRG.30846	K01933
MSTRG.30850	K24956
MSTRG.3086	K22071
MSTRG.3086	K04755
MSTRG.30874	K11252
MSTRG.30883	K10458
MSTRG.30891	K17583
MSTRG.30895	K09569
MSTRG.30895	K01802
MSTRG.30900	K02183
MSTRG.30900	K13448
MSTRG.30900	K13974
MSTRG.30904	K14621
MSTRG.30908	K00128
MSTRG.30909	K14617
MSTRG.30914	K03478
MSTRG.30929	K17804
MSTRG.30934	K16810
MSTRG.30939	K18465
MSTRG.30942	K22987
MSTRG.30959	K23285
MSTRG.31009	K04077
MSTRG.31013	K13145
MSTRG.31022	K11864
MSTRG.31030	K09592
MSTRG.31048	K17609
MSTRG.31052	K24124
MSTRG.31055	K17544
MSTRG.31081	K24934
MSTRG.31084	K06127
MSTRG.31091	K01578
MSTRG.31099	K09140
MSTRG.31110	K19041
MSTRG.3112	K27893
MSTRG.31136	K12394
MSTRG.31144	K02725
MSTRG.31155	K20362
MSTRG.3117	K19941
MSTRG.31171	K15210
MSTRG.31179	K19953
MSTRG.31192	K02911
MSTRG.31199	K28133
MSTRG.312	K19721
MSTRG.31208	K17452
MSTRG.31235	K24348
MSTRG.31245	K01945
MSTRG.31245	K01933
MSTRG.31246	K28215
MSTRG.31252	K23570
MSTRG.31258	K28022
MSTRG.3126	K10576
MSTRG.31261	K08491
MSTRG.3129	K14529
MSTRG.3130	K09228
MSTRG.31302	K06271
MSTRG.3133	K02969
MSTRG.31332	K02910
MSTRG.31334	K01376
MSTRG.31336	K19998
MSTRG.31337	K16673
MSTRG.3134	K07739
MSTRG.31345	K22563
MSTRG.3135	K17086
MSTRG.31351	K12856
MSTRG.31353	K20251
MSTRG.31354	K20251
MSTRG.3136	K07739
MSTRG.31379	K13122
MSTRG.31426	K17498
MSTRG.31427	K17498
MSTRG.3143	K01107
MSTRG.31436	K01870
MSTRG.31445	K27834
MSTRG.31451	K12856
MSTRG.31458	K05291
MSTRG.31487	K12185
MSTRG.3151	K15144
MSTRG.3152	K14841
MSTRG.31531	K07952
MSTRG.3154	K15208
MSTRG.31540	K23864
MSTRG.31540	K01069
MSTRG.31541	K01823
MSTRG.31568	K00846
MSTRG.31569	K09578
MSTRG.31570	K23207
MSTRG.31573	K10755
MSTRG.316	K00710
MSTRG.31613	K20823
MSTRG.31614	K20823
MSTRG.31625	K00643
MSTRG.3164	K01262
MSTRG.31643	K06699
MSTRG.3165	K02318
MSTRG.3165	K00859
MSTRG.31672	K11344
MSTRG.31675	K14168
MSTRG.31680	K00036
MSTRG.31681	K19476
MSTRG.3169	K09703
MSTRG.3170	K01565
MSTRG.31706	K00657
MSTRG.31718	K03023
MSTRG.31728	K01872
MSTRG.31734	K27917
MSTRG.31755	K05302
MSTRG.31765	K25757
MSTRG.31791	K07497
MSTRG.3180	K08193
MSTRG.31826	K11363
MSTRG.31830	K14297
MSTRG.31834	K14402
MSTRG.31837	K22564
MSTRG.31853	K12830
MSTRG.31856	K05291
MSTRG.31878	K19530
MSTRG.31879	K23729
MSTRG.3189	K23207
MSTRG.31901	K24175
MSTRG.31944	K17973
MSTRG.31956	K07766
MSTRG.31961	K22197
MSTRG.31968	K18327
MSTRG.3197	K12843
MSTRG.31974	K10703
MSTRG.31977	K27568
MSTRG.32012	K23330
MSTRG.32043	K02520
MSTRG.32053	K03139
MSTRG.32055	K06168
MSTRG.32057	K02085
MSTRG.3206	K19528
MSTRG.32088	K16781
MSTRG.32095	K09330
MSTRG.32103	K18164
MSTRG.32109	K23166
MSTRG.32118	K18993
MSTRG.32134	K04097
MSTRG.32143	K16749
MSTRG.32151	K14847
MSTRG.32171	K11654
MSTRG.32182	K14347
MSTRG.32185	K14683
MSTRG.32187	K14683
MSTRG.322	K24456
MSTRG.32200	K16755
MSTRG.32209	K20818
MSTRG.32212	K24273
MSTRG.32217	K11515
MSTRG.32218	K28876
MSTRG.32224	K02519
MSTRG.32234	K24943
MSTRG.32238	K01273
MSTRG.32239	K01273
MSTRG.3225	K21871
MSTRG.3226	K12827
MSTRG.32261	K01047
MSTRG.3227	K23965
MSTRG.32271	K10754
MSTRG.3228	K22070
MSTRG.3229	K23965
MSTRG.32293	K03283
MSTRG.323	K20179
MSTRG.32332	K17548
MSTRG.32338	K10314
MSTRG.3234	K18463
MSTRG.32375	K28621
MSTRG.32381	K20371
MSTRG.32382	K14292
MSTRG.32392	K06249
MSTRG.32399	K06704
MSTRG.324	K28021
MSTRG.3240	K01915
MSTRG.32407	K09321
MSTRG.32414	K10429
MSTRG.32432	K23330
MSTRG.32438	K09504
MSTRG.32465	K08333
MSTRG.32481	K15131
MSTRG.32490	K14810
MSTRG.32496	K28804
MSTRG.32499	K14782
MSTRG.32503	K24166
MSTRG.32505	K23113
MSTRG.32507	K03504
MSTRG.32515	K15146
MSTRG.3252	K15157
MSTRG.32521	K19761
MSTRG.32524	K14842
MSTRG.32525	K14560
MSTRG.32538	K01915
MSTRG.32548	K20292
MSTRG.32549	K20292
MSTRG.32561	K20316
MSTRG.32577	K06093
MSTRG.32592	K09228
MSTRG.32619	K13775
MSTRG.32628	K18260
MSTRG.32629	K08471
MSTRG.32648	K09291
MSTRG.32659	K13107
MSTRG.3266	K10575
MSTRG.32679	K14564
MSTRG.32688	K10750
MSTRG.32691	K15177
MSTRG.32692	K15177
MSTRG.327	K01792
MSTRG.32703	K00940
MSTRG.3271	K24023
MSTRG.32725	K23293
MSTRG.32730	K21919
MSTRG.32755	K16673
MSTRG.32756	K19998
MSTRG.32764	K28809
MSTRG.32768	K10686
MSTRG.32774	K01092
MSTRG.32779	K24611
MSTRG.32782	K00649
MSTRG.328	K20045
MSTRG.32837	K07374
MSTRG.32857	K09228
MSTRG.3288	K01930
MSTRG.3290	K13956
MSTRG.32900	K01179
MSTRG.32901	K01179
MSTRG.32911	K03504
MSTRG.32913	K13344
MSTRG.32918	K13539
MSTRG.3293	K14830
MSTRG.3294	K28766
MSTRG.3295	K11877
MSTRG.32959	K23398
MSTRG.3296	K19352
MSTRG.32977	K16817
MSTRG.32981	K03537
MSTRG.33013	K12624
MSTRG.3302	K19352
MSTRG.33031	K17966
MSTRG.33033	K10297
MSTRG.33086	K13974
MSTRG.33100	K15305
MSTRG.33108	K14402
MSTRG.3313	K13171
MSTRG.33131	K14861
MSTRG.33132	K01880
MSTRG.3318	K28857
MSTRG.33183	K00889
MSTRG.33189	K07190
MSTRG.33190	K00949
MSTRG.33194	K16590
MSTRG.33203	K23497
MSTRG.3326	K24095
MSTRG.33267	K14617
MSTRG.33288	K09516
MSTRG.33301	K00799
MSTRG.33305	K16342
MSTRG.33318	K09516
MSTRG.33326	K03537
MSTRG.33339	K18465
MSTRG.3337	K17675
MSTRG.33398	K13339
MSTRG.3340	K23500
MSTRG.33404	K10696
MSTRG.33405	K24205
MSTRG.33420	K00535
MSTRG.33429	K01881
MSTRG.3343	K19716
MSTRG.3345	K10837
MSTRG.3346	K03265
MSTRG.33463	K00019
MSTRG.3348	K03265
MSTRG.33489	K19366
MSTRG.3349	K01557
MSTRG.33510	K05767
MSTRG.33526	K25812
MSTRG.3356	K19373
MSTRG.33566	K20293
MSTRG.33568	K28113
MSTRG.33574	K11887
MSTRG.33588	K28113
MSTRG.3359	K14552
MSTRG.33600	K13344
MSTRG.33616	K04079
MSTRG.33621	K11518
MSTRG.33626	K24166
MSTRG.3363	K19323
MSTRG.33636	K00239
MSTRG.33641	K10870
MSTRG.33651	K03353
MSTRG.33662	K01551
MSTRG.33679	K14998
MSTRG.3369	K13974
MSTRG.3373	K25792
MSTRG.33738	K05863
MSTRG.33759	K19371
MSTRG.33768	K03260
MSTRG.33785	K03023
MSTRG.33788	K12863
MSTRG.3379	K07195
MSTRG.33796	K17941
MSTRG.3380	K13516
MSTRG.33801	K19761
MSTRG.33806	K19985
MSTRG.33809	K07393
MSTRG.3381	K20135
MSTRG.33815	K03006
MSTRG.3382	K01620
MSTRG.33821	K08077
MSTRG.33829	K12831
MSTRG.33831	K23978
MSTRG.3385	K13106
MSTRG.33857	K00128
MSTRG.33863	K01881
MSTRG.33878	K12820
MSTRG.33879	K23570
MSTRG.33900	K11308
MSTRG.33904	K12310
MSTRG.33918	K00326
MSTRG.33922	K05607
MSTRG.33940	K19177
MSTRG.33957	K14832
MSTRG.33958	K00966
MSTRG.33967	K16610
MSTRG.3397	K08796
MSTRG.3398	K18743
MSTRG.33992	K09366
MSTRG.3404	K03111
MSTRG.34042	K23336
MSTRG.34044	K05283
MSTRG.34049	K00888
MSTRG.3405	K01883
MSTRG.3407	K02989
MSTRG.34078	K25166
MSTRG.3408	K00826
MSTRG.34087	K24054
MSTRG.34092	K00503
MSTRG.34099	K24964
MSTRG.34106	K23330
MSTRG.34119	K20346
MSTRG.34128	K20307
MSTRG.34129	K00750
MSTRG.34144	K15414
MSTRG.34148	K00525
MSTRG.34167	K15141
MSTRG.34168	K23729
MSTRG.34178	K06058
MSTRG.34247	K16342
MSTRG.34260	K11887
MSTRG.34265	K03138
MSTRG.3430	K12873
MSTRG.3431	K25204
MSTRG.34319	K04077
MSTRG.3433	K14015
MSTRG.34354	K03652
MSTRG.34357	K09611
MSTRG.34359	K01551
MSTRG.3436	K27312
MSTRG.34364	K12373
MSTRG.34384	K02987
MSTRG.34402	K23194
MSTRG.3441	K10532
MSTRG.34424	K02943
MSTRG.3443	K10532
MSTRG.34436	K23207
MSTRG.3444	K13237
MSTRG.34444	K20360
MSTRG.3445	K19513
MSTRG.3446	K19513
MSTRG.34460	K24778
MSTRG.34464	K21440
MSTRG.3447	K19513
MSTRG.34476	K03331
MSTRG.34495	K17602
MSTRG.3450	K28020
MSTRG.34510	K07497
MSTRG.34512	K14862
MSTRG.34517	K12373
MSTRG.34536	K00940
MSTRG.34546	K01179
MSTRG.34557	K24029
MSTRG.34562	K19761
MSTRG.34565	K20293
MSTRG.34580	K20293
MSTRG.3459	K16607
MSTRG.34599	K10750
MSTRG.34607	K26410
MSTRG.3461	K10364
MSTRG.34629	K27239
MSTRG.34655	K08509
MSTRG.34671	K23881
MSTRG.3469	K23845
MSTRG.3469	K10417
MSTRG.3470	K12389
MSTRG.34706	K13111
MSTRG.3471	K12389
MSTRG.34710	K22942
MSTRG.3472	K25451
MSTRG.34727	K04097
MSTRG.34727	K00799
MSTRG.3474	K18708
MSTRG.34741	K00888
MSTRG.34746	K17199
MSTRG.34754	K09504
MSTRG.3476	K20057
MSTRG.34762	K24166
MSTRG.34766	K10685
MSTRG.34791	K03858
MSTRG.3480	K11481
MSTRG.3480	K08850
MSTRG.34809	K12862
MSTRG.3481	K03017
MSTRG.34818	K06875
MSTRG.3482	K14000
MSTRG.3483	K25639
MSTRG.34836	K24799
MSTRG.34845	K04565
MSTRG.34846	K14564
MSTRG.3485	K25639
MSTRG.34857	K03676
MSTRG.3487	K00272
MSTRG.3487	K00273
MSTRG.34881	K24748
MSTRG.34890	K17435
MSTRG.34899	K25808
MSTRG.3490	K00273
MSTRG.34908	K03094
MSTRG.34951	K22556
MSTRG.3496	K12391
MSTRG.34964	K15177
MSTRG.34976	K28876
MSTRG.34983	K10956
MSTRG.34997	K18406
MSTRG.3500	K03783
MSTRG.35007	K00939
MSTRG.3502	K05285
MSTRG.35028	K20032
MSTRG.35035	K07497
MSTRG.3505	K11415
MSTRG.3505	K12410
MSTRG.35055	K11518
MSTRG.3507	K01102
MSTRG.35071	K01273
MSTRG.3508	K05285
MSTRG.3509	K04149
MSTRG.35102	K10265
MSTRG.3513	K11269
MSTRG.35137	K12373
MSTRG.3514	K11064
MSTRG.35142	K04079
MSTRG.35146	K10761
MSTRG.3515	K01148
MSTRG.35168	K01778
MSTRG.35179	K07297
MSTRG.3519	K23362
MSTRG.35203	K23308
MSTRG.35237	K19761
MSTRG.3524	K02685
MSTRG.35246	K02358
MSTRG.35255	K17616
MSTRG.35281	K03754
MSTRG.35286	K04648
MSTRG.35297	K20360
MSTRG.3531	K12383
MSTRG.3533	K14307
MSTRG.3534	K23343
MSTRG.35348	K10739
MSTRG.3535	K07575
MSTRG.35352	K14832
MSTRG.3536	K28672
MSTRG.35361	K14018
MSTRG.35363	K00831
MSTRG.3537	K10866
MSTRG.35370	K21918
MSTRG.3538	K24750
MSTRG.35385	K22377
MSTRG.3539	K23552
MSTRG.35395	K16745
MSTRG.3540	K02907
MSTRG.35400	K23340
MSTRG.35416	K01673
MSTRG.35429	K06265
MSTRG.3543	K12581
MSTRG.3544	K12581
MSTRG.3545	K12185
MSTRG.35470	K17659
MSTRG.35478	K13156
MSTRG.35486	K17583
MSTRG.3549	K13523
MSTRG.3550	K01866
MSTRG.3551	K16762
MSTRG.35519	K03130
MSTRG.35538	K00846
MSTRG.35555	K07488
MSTRG.35557	K18723
MSTRG.3557	K17572
MSTRG.35570	K03257
MSTRG.35586	K14778
MSTRG.3559	K17572
MSTRG.3560	K17572
MSTRG.35627	K02973
MSTRG.35629	K24837
MSTRG.3563	K13247
MSTRG.35632	K00019
MSTRG.35639	K20823
MSTRG.35650	K12623
MSTRG.35656	K02911
MSTRG.35664	K01053
MSTRG.35678	K17659
MSTRG.35709	K15119
MSTRG.35713	K10744
MSTRG.35722	K11518
MSTRG.35738	K11664
MSTRG.3574	K25219
MSTRG.35753	K10849
MSTRG.35797	K03353
MSTRG.35806	K01179
MSTRG.3582	K01304
MSTRG.35825	K03260
MSTRG.35830	K01597
MSTRG.35835	K03023
MSTRG.35855	K00962
MSTRG.35857	K23893
MSTRG.35861	K20794
MSTRG.35863	K03259
MSTRG.35876	K15176
MSTRG.3588	K20408
MSTRG.3590	K06678
MSTRG.35907	K01464
MSTRG.35908	K24964
MSTRG.3594	K04364
MSTRG.35943	K18164
MSTRG.35944	K16745
MSTRG.3595	K10396
MSTRG.35954	K12857
MSTRG.35962	K27706
